Year Month Tmax Tmin PAR Prec CO2 O3
1800 1 -1.9 -14.2 135.43 91.2 281.48 0
1800 2 -1.1 -12.5 205.53 35.6 281.87 0
1800 3 3.2 -7.1 354.39 83.8 282.21 0
1800 4 11.2 1.8 462.05 63.5 282.46 0
1800 5 19.9 6.8 491.23 69.1 282.4 0
1800 6 24 12.1 470.2 43.7 281.68 0
1800 7 26.1 16.1 502.88 52.8 280.04 0
1800 8 25.8 13.2 461.54 35.8 278.44 0
1800 9 20.9 9.9 336.56 81.3 278.41 0
1800 10 14.2 2.8 194.04 37.8 279.45 0
1800 11 8.4 0.2 93.94 46.2 280.46 0
1800 12 0.6 -7.4 94.17 114.6 281.1 0
1801 1 -3.4 -10.3 136.98 83.4 281.57 0
1801 2 -1.9 -9 190.02 53.5 281.95 0
1801 3 7 -2.6 360.2 25.9 282.3 0
1801 4 14.5 3.6 331.73 78.8 282.54 0
1801 5 21.3 8.9 514.53 59.1 282.49 0
1801 6 23.1 13.6 432.55 118.8 281.76 0
1801 7 27.7 18 438.73 118.4 280.13 0
1801 8 25.6 15.3 451.94 79.5 278.53 0
1801 9 20.7 12.3 265.81 151.4 278.49 0
1801 10 12.7 4.1 187.44 130.6 279.54 0
1801 11 6.7 -1.5 107.11 117.6 280.54 0
1801 12 -2.4 -9 71.09 97.2 281.18 0
1802 1 -9.1 -20.2 122.94 95.5 281.65 0
1802 2 -0.3 -11.3 187.47 124.2 282.03 0
1802 3 1.1 -7.7 338.1 64.8 282.38 0
1802 4 9.9 -1 467.33 88.4 282.62 0
1802 5 16.7 6.4 479.08 112.5 282.57 0
1802 6 21.7 12.4 501.68 111 281.84 0
1802 7 23.8 14 493.6 88.9 280.2 0
1802 8 23.3 12.1 483.06 83.8 278.6 0
1802 9 18.2 8.9 371.01 135.1 278.57 0
1802 10 13.2 5.1 184.32 95.3 279.61 0
1802 11 5.8 -1.7 109.07 69.1 280.61 0
1802 12 -2.4 -10.9 81.54 148.6 281.25 0
1803 1 -7.7 -19.4 145.56 59.7 281.72 0
1803 2 -6.2 -21.9 221.06 57.9 282.1 0
1803 3 1.3 -12.1 367.13 108 282.45 0
1803 4 10.6 -0.9 398.66 88.9 282.69 0
1803 5 17.2 6 487.22 63.2 282.64 0
1803 6 22.8 10.3 392.4 48.8 281.92 0
1803 7 26.2 14.8 497.05 73.4 280.28 0
1803 8 25.3 15 437.54 79.8 278.68 0
1803 9 21.9 8.6 345.15 21.8 278.65 0
1803 10 12.7 1.5 221.82 77 279.69 0
1803 11 8.1 0.8 130.1 126 280.7 0
1803 12 -0.4 -7.8 67.1 68.6 281.34 0
1804 1 -3.8 -14.1 135.43 90.2 281.81 0
1804 2 -2.7 -14.4 205.53 110.8 282.2 0
1804 3 1.5 -8.1 354.39 114.2 282.54 0
1804 4 8.4 -1.2 462.05 123.9 282.78 0
1804 5 14.9 4.7 491.23 203.6 282.73 0
1804 6 24.3 10.8 470.2 42.2 282 0
1804 7 25.8 13.9 502.88 107.6 280.37 0
1804 8 25.1 12.9 461.54 69.8 278.77 0
1804 9 21.7 9.2 336.56 61.6 278.73 0
1804 10 12.1 1.1 194.04 121.3 279.77 0
1804 11 4.2 -2.9 93.94 197.7 280.78 0
1804 12 -5 -14.7 94.17 227.6 281.42 0
1805 1 -6.1 -15.6 136.98 96.6 281.88 0
1805 2 -9 -21.3 190.02 61.2 282.27 0
1805 3 0.7 -10.9 360.2 84.4 282.61 0
1805 4 9.8 0.6 331.73 147.8 282.85 0
1805 5 18.3 7.6 514.53 83 282.8 0
1805 6 23 11.9 432.55 74.4 282.08 0
1805 7 26.4 15.7 438.73 119.6 280.44 0
1805 8 25.7 15.2 451.94 71.8 278.84 0
1805 9 18.9 8.8 265.81 91.4 278.81 0
1805 10 10.1 1.7 187.44 117.4 279.85 0
1805 11 3.5 -3.1 107.11 91.4 280.86 0
1805 12 -3 -10.5 71.09 52.4 281.51 0
1806 1 -1.2 -10.2 122.94 110.6 281.97 0
1806 2 -3.5 -14 187.47 74.8 282.36 0
1806 3 1.8 -7.7 338.1 50.7 282.7 0
1806 4 10.7 1.3 467.33 97.6 282.95 0
1806 5 17.1 4.4 479.08 56.6 282.89 0
1806 6 22.3 11.9 501.68 182.4 282.17 0
1806 7 25.5 14 493.6 81.8 280.53 0
1806 8 25.2 13.7 483.06 112.4 278.93 0
1806 9 18.4 8 371.01 91.2 278.9 0
1806 10 12.2 3.4 184.32 142.6 279.94 0
1806 11 5.4 -2.2 109.07 110.6 280.94 0
1806 12 -1 -10.5 81.54 156.6 281.59 0
1807 1 -3.3 -10.1 124.28 73.2 282.05 0
1807 2 -7.2 -15.7 182.24 99.1 282.44 0
1807 3 4.9 -2.4 342.3 85.1 282.78 0
1807 4 10.5 0.7 430.22 58.9 283.03 0
1807 5 15.3 4.2 371.9 68.8 282.98 0
1807 6 19.8 8.8 550.92 103.1 282.25 0
1807 7 24.4 14.6 511.8 90.7 280.62 0
1807 8 24.2 12.3 434.96 113 279.02 0
1807 9 19 8.3 271.48 141.5 278.99 0
1807 10 11.8 2 238.92 68.6 280.03 0
1807 11 7.2 -2.5 116.58 63.5 281.04 0
1807 12 -8.9 -20.9 100.6 58.4 281.68 0
1808 1 -3.2 -17.2 119.75 72.1 282.15 0
1808 2 -4.1 -14.5 178.9 87.6 282.54 0
1808 3 2.6 -6.3 330.12 61.5 282.88 0
1808 4 10.9 -0.7 382.24 39.4 283.12 0
1808 5 15.3 4.6 389.12 124.2 283.07 0
1808 6 20.8 9.6 490.9 125.7 282.34 0
1808 7 25.3 14.6 508.63 183.9 280.7 0
1808 8 21.8 13.2 449.69 48.3 279.1 0
1808 9 20.6 9.4 277.86 48.5 279.07 0
1808 10 15.2 4.1 157.07 102.6 280.11 0
1808 11 6.6 -2.1 100.93 351.5 281.11 0
1808 12 1.4 -10 80.28 161 281.75 0
1809 1 -5.1 -16.2 149.48 88.6 282.21 0
1809 2 -0.6 -10.3 225.44 124.5 282.6 0
1809 3 -1.1 -10.3 322.93 63.5 282.94 0
1809 4 10.2 0.4 363.61 63.2 283.19 0
1809 5 21.9 9.6 442.75 85.9 283.14 0
1809 6 23.3 11.2 535.76 61 282.41 0
1809 7 24.7 12.9 471.18 76.7 280.77 0
1809 8 25.9 12.2 409.29 29.5 279.18 0
1809 9 19.9 9.3 332.54 119.1 279.14 0
1809 10 12.1 2.1 210.47 119.9 280.18 0
1809 11 7.3 -0.1 103.89 67.3 281.19 0
1809 12 -2.3 -12.6 89.16 52.8 281.83 0
1810 1 -6.4 -18.9 122.94 145.9 282.3 0
1810 2 -6.6 -20.8 187.47 24.8 282.69 0
1810 3 1.5 -10.7 338.1 51.5 283.03 0
1810 4 13.2 0.8 467.33 59.9 283.27 0
1810 5 17.7 5.3 479.08 107.2 283.22 0
1810 6 20.3 7.1 501.68 121.2 282.49 0
1810 7 23 11.6 493.6 170.9 280.86 0
1810 8 22.4 10.6 483.06 159 279.26 0
1810 9 16.9 6 371.01 172.4 279.22 0
1810 10 10.4 0.7 184.32 71.2 280.26 0
1810 11 2.4 -6.8 109.07 91.1 281.27 0
1810 12 -1.6 -13.5 81.54 64.8 281.91 0
1811 1 -3.7 -14.5 151.16 38.8 282.37 0
1811 2 -3.8 -9.9 200.96 72 282.75 0
1811 3 2.8 -5.2 378.35 70.6 283.1 0
1811 4 11.5 0.4 323.69 64.6 283.34 0
1811 5 21.2 8.3 444.37 140.2 283.29 0
1811 6 22.8 12.6 478.26 145.8 282.56 0
1811 7 27.4 16.2 542.69 84.2 280.93 0
1811 8 24.6 13.5 447.01 120.8 279.33 0
1811 9 20.7 10.3 416.57 107 279.29 0
1811 10 15.1 4.3 170.6 95 280.33 0
1811 11 4.9 -3.4 86.03 57.3 281.34 0
1811 12 -5.5 -14.7 97.41 44 281.98 0
1812 1 -5.7 -17.5 113.38 66.5 282.44 0
1812 2 -4.2 -15.5 188.01 45.7 282.83 0
1812 3 4.8 -4.4 326.08 39.6 283.18 0
1812 4 13.4 1.2 367.96 65.5 283.42 0
1812 5 19.3 7.1 500.2 104.1 283.36 0
1812 6 23.5 10.5 443.07 93.2 282.63 0
1812 7 27.2 15.6 508.13 129.8 281 0
1812 8 24.7 13.2 423.21 43.2 279.4 0
1812 9 19.9 10.1 257.58 124.2 279.36 0
1812 10 14.9 4.2 183.91 65.3 280.4 0
1812 11 8.4 0.1 112.16 45.7 281.41 0
1812 12 -0.5 -11.9 84.83 57.7 282.05 0
1813 1 -5.5 -18 126.11 166.4 282.51 0
1813 2 -5.2 -18 203.43 32.5 282.89 0
1813 3 3 -9.7 334.9 87.7 283.24 0
1813 4 12.8 0.5 439.63 69.3 283.48 0
1813 5 17.2 5.4 514.57 117.3 283.43 0
1813 6 19.3 7.7 447.16 166 282.7 0
1813 7 22 12.4 469.89 108.4 281.07 0
1813 8 21.1 11.3 434.45 194 279.47 0
1813 9 16.1 6 311.62 122.6 279.43 0
1813 10 10.2 1.1 205.57 79.2 280.47 0
1813 11 1.4 -6.8 109.16 117.6 281.48 0
1813 12 -2.3 -12.1 95.19 57.4 282.12 0
1814 1 -6.2 -15.6 130.01 30.8 282.59 0
1814 2 -4.7 -15.2 181.89 106.6 282.97 0
1814 3 1.9 -7.2 323.34 114.6 283.32 0
1814 4 10.7 1.3 349.77 85.8 283.56 0
1814 5 18.5 8.6 383.69 171 283.51 0
1814 6 24.8 13.5 448.56 108.6 282.78 0
1814 7 28.2 16.1 554.53 91.4 281.14 0
1814 8 25.5 14.6 414.98 197.8 279.54 0
1814 9 22.1 11.4 299.58 133.8 279.5 0
1814 10 14.1 4.8 212.3 95.4 280.54 0
1814 11 9.3 0.6 120.58 47.3 281.55 0
1814 12 1.1 -7.2 89.84 81.4 282.19 0
1815 1 -7.1 -15.2 146.99 101.1 282.65 0
1815 2 -5.8 -15.4 218.35 122.4 283.03 0
1815 3 -1.9 -11.7 335.2 68.8 283.38 0
1815 4 5.9 -2.1 433.87 93 283.62 0
1815 5 18.4 5.8 576.61 59.7 283.56 0
1815 6 22.8 11.6 515 157.7 282.84 0
1815 7 26.1 15.1 522.03 103.9 281.2 0
1815 8 26.9 15 465.47 71.4 279.6 0
1815 9 19.4 8.3 281.92 150.9 279.56 0
1815 10 12.4 3.3 215.82 102.9 280.6 0
1815 11 3.1 -4.9 108.66 27.2 281.61 0
1815 12 -3.3 -10.8 89.62 98.3 282.25 0
1816 1 -4 -12.2 113.38 103.1 282.71 0
1816 2 -3.4 -11 188.01 45.2 283.1 0
1816 3 -0.1 -7.9 326.08 76.7 283.44 0
1816 4 7.7 -1.6 367.96 91.2 283.69 0
1816 5 15.2 4.2 500.2 110.2 283.63 0
1816 6 21.9 11.9 443.07 141 282.9 0
1816 7 24.4 13.6 508.13 52.1 281.27 0
1816 8 24.8 14.8 423.21 101.9 279.67 0
1816 9 18 7.7 257.58 93.2 279.63 0
1816 10 11.3 2.7 183.91 68.1 280.67 0
1816 11 4.9 -1.4 112.16 148.3 281.68 0
1816 12 -4.6 -11.6 84.83 99.6 282.32 0
1817 1 -7.5 -18.2 119.75 63.2 282.78 0
1817 2 -5.1 -17.2 178.9 95.5 283.17 0
